2093.1157375747325,7747.025058070564,-66.74600845779497,-0.4556440911023808
2122.847951922893,7611.2379468875715,-99.66110474075396,-0.2811110964744281
2109.507274150962,7474.288352307687,-116.11865288223345,-0.25987004253556245
2085.578763167865,7329.865002346221,-124.3474269529732,-0.26035641643692964
2057.670576933795,7180.716029151204,-128.46181398834307,-0.2584126046626758
2027.3858275196917,7029.501304593744,-130.51900726760942,-0.2571826777188968
1995.7897302290457,6877.349029617886,-131.5476039072426,-0.25606339189698213
1963.3817111160351,6724.848904386976,-132.0619022270592,-0.2550251236884784
1930.4143706956093,6572.293763214925,-132.3190513869675,-0.25401652369191163
1897.011416882102,6419.832257736577,-132.44762596692163,-0.253015314671297
1863.232401303836,6267.540746159637,-132.5119132568987,-0.25200939688374513
1829.104556099037,6115.459644108548,-132.54405690188725,-0.25099237773110383
1794.6388204673585,5963.6115153200735,-132.5601287243815,-0.24996063623120302
1759.8378467684888,5812.010122710657,-132.56816463655997,-0.2489119074075412
1724.700009941571,5660.664949674273,-132.5721825926492,-0.24784464153935426
1689.2214138906656,5509.583460437373,-132.57419157046098,-0.24675760183026307
1653.3968788706916,5358.772243871325,-132.57519605936687,-0.24564964089085572
1617.2204446609794,5208.2375793354595,-132.57569830381982,-0.24451977524449342
1580.6855799483856,5057.985754461414,-132.5759494260754,-0.2433667084901523
1543.7852834215464,4908.0232287404815,-132.57607498720319,-0.2421893528430652
1506.5121319097943,4758.356719254467,-132.57613776776708,-0.2409863373964023
1468.8582740709735,4608.9932698257435,-132.5761691580454,-0.23975633594681733
1430.8154028987592,4459.940307535594,-132.57618485318454,-0.2384976944654178
1392.3747259353968,4311.205686605951,-132.57619270075503,-0.23720883342911714
1353.5269321990145,4162.7977280562845,-132.57619662454027,-0.23588784548928254
1314.2621297759233,4014.725279868615,-132.57619858643267,-0.23453271898915284
1274.569778407198,3866.9977803820348,-132.57619956737886,-0.23314108464409822
1234.4386198858701,3719.625323668937,-132.57620005785196,-0.2317104539601993
1193.8565973356272,3572.6187348085878,-132.5762003030885,-0.23023790630986207
1152.8107289498384,3425.989683578666,-132.57620042570682,-0.22872010383297914
1111.2869966563721,3279.750788094105,-132.57620048701597,-0.2271533659427356
1069.270212882433,3133.915738669639,-132.57620051767054,-0.22553344580819124
1026.743812804505,2988.4994858245554,-132.57620053299786,-0.22385526213337892
983.689625709425,2843.5184496975144,-132.5762005406615,-0.22211301836659425
940.0876029931223,2698.990770426024,-132.5762005444933,-0.2202997854678821
895.9154530904343,2554.936642218194,-132.5762005464092,-0.21840729329277986
851.1481549486198,2411.378757513514,-132.5762005473672,-0.21642531964470857
805.7573518711924,2268.342863335056,-132.57620054784616,-0.21434148165871614
759.710518617303,2125.85852460804,-132.57620054808564,-0.21213990959813112
712.9697896291837,1983.9601970809072,-132.57620054820535,-0.2098002782790851
665.4903389684914,1842.688715575534,-132.57620054826526,-0.20729572090794557
617.2179703542242,1702.0935085065175,-132.57620054829522,-0.20458955082585328
568.0854963103884,1562.2359352965887,-132.57620054831017,-0.2016302845208835
518.0070173588138,1423.1945765411765,-132.57620054831762,-0.19834228369881624
466.86841448148334,1285.0740642812452,-132.57620054832137,-0.19460920009304994
412.5032358531571,1149.8033872876822,-132.57620054832324,-0.17681743714501374
349.23551992553985,1022.7419714427178,-132.57620054832415,-0.1340553364484499
274.75315361656976,906.7096263656076,-132.57620054832466,-0.09816110644032461
191.04586403752182,800.439670340369,-132.5762005483249,-0.06689183923890096
99.66422684518693,702.816903715946,-132.576200548325,-0.04034930977513296
2.396199714818067,612.1796544956978,-132.57620054832506,-0.021215160819787804
-86.86075416667518,533.7983114827675,-104.6702786122899,-0.01762213322808248
-127.11078590468969,485.5680132647103,-18.623243395004806,-0.06712274763276083
-110.4070421656761,470.2276718824978,24.400278028335038,-0.10303831610371572
-72.11086364420044,479.16112673112,45.91203874000496,-0.036689480277795616
-37.654131803989,519.3485830732461,56.66791909583992,0.13784351435015696
-42.79695665477266,543.0176153155408,-37.95414358726555,0.0380850830347349
-93.51056057307505,507.983477684691,-85.26517111412102,-0.016968970629472557
-118.292625153681,464.2001809384419,-8.920688692246017,-0.11105837437798483
-97.57647937702495,455.3217031642853,29.25155633338875,-0.04042754087140066
-68.80538864275513,481.7733487354635,48.3376769388575,0.07137435909817713
-44.944491561705945,542.5351430090086,57.88073819526619,0.2443853938252737
-57.94798822616576,581.5383078571176,-37.34773165336662,0.06985239919732111
-108.12252578853804,546.7902208522901,-84.96196657768303,-0.04780426386286718
-129.0005196181337,498.8886643897531,-8.769080225143966,-0.1152328080265711
-99.2770715691222,480.6173452425828,29.3273591364283,-0.13982315126349432
-56.435036018556275,490.1605224930281,48.37557881721443,-0.02177838746001226
-35.56072664937528,525.6668234616118,26.4546727503199,0.15275460716794032
-61.04051871630145,539.1595710006004,-53.06076151481682,0.039960520830850776
-112.1502482649812,500.4110106595472,-75.36921030632072,-0.03574460509707433
